CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,PowerSearchQuery
विनिता कुमारी राजवंशी,Vinita Kumari Rajbanshi,झापा,jhapa,3,"(""विनिता कुमारी राजवंशी"" OR ""Vinita Kumari Rajbanshi"") (""jhapa"" OR ""constituency"") since:2025-09-05"
श्यामकृष्ण पाठक,Shyamkrishna Pathak,झापा,jhapa,3,"(""श्यामकृष्ण पाठक"" OR ""Shyamkrishna Pathak"") (""jhapa"" OR ""constituency"") since:2025-09-05"
सन्तोष कटुवाल,Santosh Katuwal,झापा,jhapa,3,"(""सन्तोष कटुवाल"" OR ""Santosh Katuwal"") (""jhapa"" OR ""constituency"") since:2025-09-05"
हरसलाल राजवंशी,Harishlal Rajbanshi,झापा,jhapa,3,"(""हरसलाल राजवंशी"" OR ""Harishlal Rajbanshi"") (""jhapa"" OR ""constituency"") since:2025-09-05"
हरी बहादुर राजवंशी,Hari Bahadur Rajbanshi,झापा,jhapa,3,"(""हरी बहादुर राजवंशी"" OR ""Hari Bahadur Rajbanshi"") (""jhapa"" OR ""constituency"") since:2025-09-05"
अमृत रसाइलि,Amrit Rsaili,झापा,jhapa,5,"(""अमृत रसाइलि"" OR ""Amrit Rsaili"") (""jhapa"" OR ""constituency"") since:2025-09-05"
अमृतलाल महतो,Amritlal Mahato,झापा,jhapa,5,"(""अमृतलाल महतो"" OR ""Amritlal Mahato"") (""jhapa"" OR ""constituency"") since:2025-09-05"
अर्जुन सापकोटा,Arjun Sapkota,झापा,jhapa,5,"(""अर्जुन सापकोटा"" OR ""Arjun Sapkota"") (""jhapa"" OR ""constituency"") since:2025-09-05"
के.पी शर्मा ओली,K.P. Sharma Oli,झापा,jhapa,5,"(""के.पी शर्मा ओली"" OR ""K.P. Sharma Oli"") (""jhapa"" OR ""constituency"") since:2025-09-05"
खेमनाथ शिवाकोटी,Khemnath Shivakoti,झापा,jhapa,5,"(""खेमनाथ शिवाकोटी"" OR ""Khemnath Shivakoti"") (""jhapa"" OR ""constituency"") since:2025-09-05"
डम्वर शाहु,Dambar Shahu,झापा,jhapa,5,"(""डम्वर शाहु"" OR ""Dambar Shahu"") (""jhapa"" OR ""constituency"") since:2025-09-05"
धर्मराज गुरागाई,Dharmraj Guragai,झापा,jhapa,5,"(""धर्मराज गुरागाई"" OR ""Dharmraj Guragai"") (""jhapa"" OR ""constituency"") since:2025-09-05"
धिरेन सुब्बा,Dhiren Subba,झापा,jhapa,5,"(""धिरेन सुब्बा"" OR ""Dhiren Subba"") (""jhapa"" OR ""constituency"") since:2025-09-05"
पदम बहादुर जवेगु,Padam Bahadur Jvegu,झापा,jhapa,5,"(""पदम बहादुर जवेगु"" OR ""Padam Bahadur Jvegu"") (""jhapa"" OR ""constituency"") since:2025-09-05"
पुस्कर खतिवडा,Puskar Khatiwada,झापा,jhapa,5,"(""पुस्कर खतिवडा"" OR ""Puskar Khatiwada"") (""jhapa"" OR ""constituency"") since:2025-09-05"
प्रकाश नेपाल,Prakash Nepal,झापा,jhapa,5,"(""प्रकाश नेपाल"" OR ""Prakash Nepal"") (""jhapa"" OR ""constituency"") since:2025-09-05"
मंधरा चिमरिया,Mandhara Chimariya,झापा,jhapa,5,"(""मंधरा चिमरिया"" OR ""Mandhara Chimariya"") (""jhapa"" OR ""constituency"") since:2025-09-05"
मातृका भट्टराई,Matrika Bhattarai,झापा,jhapa,5,"(""मातृका भट्टराई"" OR ""Matrika Bhattarai"") (""jhapa"" OR ""constituency"") since:2025-09-05"
रञ्जना गौतम,Ranjana Gautam,झापा,jhapa,5,"(""रञ्जना गौतम"" OR ""Ranjana Gautam"") (""jhapa"" OR ""constituency"") since:2025-09-05"
रन्जित तामाङ,Ranjit Tamang,झापा,jhapa,5,"(""रन्जित तामाङ"" OR ""Ranjit Tamang"") (""jhapa"" OR ""constituency"") since:2025-09-05"
लक्ष्मी प्रसाद संग्रौला,Lakshmi Prasad Sangraula,झापा,jhapa,5,"(""लक्ष्मी प्रसाद संग्रौला"" OR ""Lakshmi Prasad Sangraula"") (""jhapa"" OR ""constituency"") since:2025-09-05"
वालेन्द्र शाह,Balen Shah,झापा,jhapa,5,"(""वालेन्द्र शाह"" OR ""Balen Shah"") (""jhapa"" OR ""constituency"") since:2025-09-05"
विपुल गुरागाई,Vipul Guragai,झापा,jhapa,5,"(""विपुल गुरागाई"" OR ""Vipul Guragai"") (""jhapa"" OR ""constituency"") since:2025-09-05"
शोभा भण्डारी,Shobha Bhandari,झापा,jhapa,5,"(""शोभा भण्डारी"" OR ""Shobha Bhandari"") (""jhapa"" OR ""constituency"") since:2025-09-05"
संजय राई,Sanjay Rai,झापा,jhapa,5,"(""संजय राई"" OR ""Sanjay Rai"") (""jhapa"" OR ""constituency"") since:2025-09-05"
समिर तामाङ्ग,Samir Tamang,झापा,jhapa,5,"(""समिर तामाङ्ग"" OR ""Samir Tamang"") (""jhapa"" OR ""constituency"") since:2025-09-05"
सविन राई,Savin Rai,झापा,jhapa,5,"(""सविन राई"" OR ""Savin Rai"") (""jhapa"" OR ""constituency"") since:2025-09-05"
सान बहादुर मेचे,San Bahadur Meche,झापा,jhapa,5,"(""सान बहादुर मेचे"" OR ""San Bahadur Meche"") (""jhapa"" OR ""constituency"") since:2025-09-05"
सुशान्त साम्पङ राइ,Sushant Sampang Rai,झापा,jhapa,5,"(""सुशान्त साम्पङ राइ"" OR ""Sushant Sampang Rai"") (""jhapa"" OR ""constituency"") since:2025-09-05"
अरुण ठकुल्ला,Arun Thakulla,कैलाली,kailali,1,"(""अरुण ठकुल्ला"" OR ""Arun Thakulla"") (""kailali"" OR ""constituency"") since:2025-09-05"
कोमल ज्ञवाली,Komal Gyawali,कैलाली,kailali,1,"(""कोमल ज्ञवाली"" OR ""Komal Gyawali"") (""kailali"" OR ""constituency"") since:2025-09-05"
जनक राज शाह,Janak Raj Shah,कैलाली,kailali,1,"(""जनक राज शाह"" OR ""Janak Raj Shah"") (""kailali"" OR ""constituency"") since:2025-09-05"
जनकराज चौधरी,Janakraj Chaudhary,कैलाली,kailali,1,"(""जनकराज चौधरी"" OR ""Janakraj Chaudhary"") (""kailali"" OR ""constituency"") since:2025-09-05"
तपेन्द्र शाह,Tapendra Shah,कैलाली,kailali,1,"(""तपेन्द्र शाह"" OR ""Tapendra Shah"") (""kailali"" OR ""constituency"") since:2025-09-05"
द्धारिका प्रसाद न्यौपाने,Dwarika Prasad Nyaupane,कैलाली,kailali,1,"(""द्धारिका प्रसाद न्यौपाने"" OR ""Dwarika Prasad Nyaupane"") (""kailali"" OR ""constituency"") since:2025-09-05"
नरेश रावल,Naresh Rawal,कैलाली,kailali,1,"(""नरेश रावल"" OR ""Naresh Rawal"") (""kailali"" OR ""constituency"") since:2025-09-05"
प्रदिप कुमार चौधरी,Pradip Kumar Chaudhary,कैलाली,kailali,1,"(""प्रदिप कुमार चौधरी"" OR ""Pradip Kumar Chaudhary"") (""kailali"" OR ""constituency"") since:2025-09-05"
फागु राम थारु,Phagu Ram Tharu,कैलाली,kailali,1,"(""फागु राम थारु"" OR ""Phagu Ram Tharu"") (""kailali"" OR ""constituency"") since:2025-09-05"
भगत राम डगाैरा थारु,Bhagat Ram Dagaura Tharu,कैलाली,kailali,1,"(""भगत राम डगाैरा थारु"" OR ""Bhagat Ram Dagaura Tharu"") (""kailali"" OR ""constituency"") since:2025-09-05"
राजेन्द्र बहादुर शाही,Rajendra Bahadur Shahi,कैलाली,kailali,1,"(""राजेन्द्र बहादुर शाही"" OR ""Rajendra Bahadur Shahi"") (""kailali"" OR ""constituency"") since:2025-09-05"
राम बहादुर विश्‍वकर्मा,Ram Bahadur Vishwakarma,कैलाली,kailali,1,"(""राम बहादुर विश्‍वकर्मा"" OR ""Ram Bahadur Vishwakarma"") (""kailali"" OR ""constituency"") since:2025-09-05"
रामलाल डगौरा थारु,Ramlal Dagaura Tharu,कैलाली,kailali,1,"(""रामलाल डगौरा थारु"" OR ""Ramlal Dagaura Tharu"") (""kailali"" OR ""constituency"") since:2025-09-05"
रुपा कुमारी चौधरी,Rupa Kumari Chaudhary,कैलाली,kailali,1,"(""रुपा कुमारी चौधरी"" OR ""Rupa Kumari Chaudhary"") (""kailali"" OR ""constituency"") since:2025-09-05"
लोकेन्‍द्र कुँवर,Lokendra Kunwar,कैलाली,kailali,1,"(""लोकेन्‍द्र कुँवर"" OR ""Lokendra Kunwar"") (""kailali"" OR ""constituency"") since:2025-09-05"
विमल कुमार डगौरा,Vimal Kumar Dagaura,कैलाली,kailali,1,"(""विमल कुमार डगौरा"" OR ""Vimal Kumar Dagaura"") (""kailali"" OR ""constituency"") since:2025-09-05"
सत्य नारायण भट्टराई,Satya Narayan Bhattarai,कैलाली,kailali,1,"(""सत्य नारायण भट्टराई"" OR ""Satya Narayan Bhattarai"") (""kailali"" OR ""constituency"") since:2025-09-05"
सुनिता भण्डारा,Sunita Bhandara,कैलाली,kailali,1,"(""सुनिता भण्डारा"" OR ""Sunita Bhandara"") (""kailali"" OR ""constituency"") since:2025-09-05"
उत्तम प्रसाद पौडेल,Uttam Prasad Paudel,कास्की,kaski,2,"(""उत्तम प्रसाद पौडेल"" OR ""Uttam Prasad Paudel"") (""kaski"" OR ""constituency"") since:2025-09-05"
ओल वहादुर गुरुङ,Ol Bahadur Gurung,कास्की,kaski,2,"(""ओल वहादुर गुरुङ"" OR ""Ol Bahadur Gurung"") (""kaski"" OR ""constituency"") since:2025-09-05"
कुशल गुरुङ्ग,Kushal Gurung,कास्की,kaski,2,"(""कुशल गुरुङ्ग"" OR ""Kushal Gurung"") (""kaski"" OR ""constituency"") since:2025-09-05"
ख्याम बहादुर गुरुङ्ग,Khyam Bahadur Gurung,कास्की,kaski,2,"(""ख्याम बहादुर गुरुङ्ग"" OR ""Khyam Bahadur Gurung"") (""kaski"" OR ""constituency"") since:2025-09-05"
ज्ञान राज गुरुङ्ग,Gyan Raj Gurung,कास्की,kaski,2,"(""ज्ञान राज गुरुङ्ग"" OR ""Gyan Raj Gurung"") (""kaski"" OR ""constituency"") since:2025-09-05"
दिपक भण्डारी,Deepak Bhandari,कास्की,kaski,2,"(""दिपक भण्डारी"" OR ""Deepak Bhandari"") (""kaski"" OR ""constituency"") since:2025-09-05"
निरञ्जन कोइराला,Niranjan Koirala,कास्की,kaski,2,"(""निरञ्जन कोइराला"" OR ""Niranjan Koirala"") (""kaski"" OR ""constituency"") since:2025-09-05"
निर्दोष विक्रम पौडेल,Nirdosh Vikram Paudel,कास्की,kaski,2,"(""निर्दोष विक्रम पौडेल"" OR ""Nirdosh Vikram Paudel"") (""kaski"" OR ""constituency"") since:2025-09-05"
प्रेम बहादुर थापा,Prem Bahadur Thapa,कास्की,kaski,2,"(""प्रेम बहादुर थापा"" OR ""Prem Bahadur Thapa"") (""kaski"" OR ""constituency"") since:2025-09-05"
बिनिता  अवाल ,Binita Aval,कास्की,kaski,2,"(""बिनिता  अवाल"" OR ""Binita Aval"") (""kaski"" OR ""constituency"") since:2025-09-05"
माधव प्रसाद वांस्तोला,Madhav Prasad Wanstola,कास्की,kaski,2,"(""माधव प्रसाद वांस्तोला"" OR ""Madhav Prasad Wanstola"") (""kaski"" OR ""constituency"") since:2025-09-05"
रश्‍मि आचार्य,Rashmi Acharya,कास्की,kaski,2,"(""रश्‍मि आचार्य"" OR ""Rashmi Acharya"") (""kaski"" OR ""constituency"") since:2025-09-05"
राम चन्द्र आचार्य,Ram Chandra Acharya,कास्की,kaski,2,"(""राम चन्द्र आचार्य"" OR ""Ram Chandra Acharya"") (""kaski"" OR ""constituency"") since:2025-09-05"
वसन्त राज घिमिरे,Basanta Raj Ghimire,कास्की,kaski,2,"(""वसन्त राज घिमिरे"" OR ""Basanta Raj Ghimire"") (""kaski"" OR ""constituency"") since:2025-09-05"
विष्णु प्रसाद तिवारी,Vishnu Prasad Tiwari,कास्की,kaski,2,"(""विष्णु प्रसाद तिवारी"" OR ""Vishnu Prasad Tiwari"") (""kaski"" OR ""constituency"") since:2025-09-05"
हेम जङग गुरुङ,Hem Jang Gurung,कास्की,kaski,2,"(""हेम जङग गुरुङ"" OR ""Hem Jang Gurung"") (""kaski"" OR ""constituency"") since:2025-09-05"
हेम बहादुर थापा पराजुली,Hem Bahadur Thapa Parajuli,कास्की,kaski,2,"(""हेम बहादुर थापा पराजुली"" OR ""Hem Bahadur Thapa Parajuli"") (""kaski"" OR ""constituency"") since:2025-09-05"
अर्जुन बहादुर शाही,Arjun Bahadur Shahi,काठमाडौं,kathmandu,1,"(""अर्जुन बहादुर शाही"" OR ""Arjun Bahadur Shahi"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
असिम मान सिंह वस्नयात,Asim Man Singh Basnyat,काठमाडौं,kathmandu,1,"(""असिम मान सिंह वस्नयात"" OR ""Asim Man Singh Basnyat"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
इन्द्र प्रसाद श्रेष्ठ,Indra Prasad Shrestha,काठमाडौं,kathmandu,1,"(""इन्द्र प्रसाद श्रेष्ठ"" OR ""Indra Prasad Shrestha"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
कमल कोइराला,Kamal Koirala,काठमाडौं,kathmandu,1,"(""कमल कोइराला"" OR ""Kamal Koirala"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
कमल सुवेदी,Kamal Suvedi,काठमाडौं,kathmandu,1,"(""कमल सुवेदी"" OR ""Kamal Suvedi"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
किरण शाह,Kiran Shah,काठमाडौं,kathmandu,1,"(""किरण शाह"" OR ""Kiran Shah"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
कुमार शाही,Kumar Shahi,काठमाडौं,kathmandu,1,"(""कुमार शाही"" OR ""Kumar Shahi"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
कुशल खत्री,Kushal Khatri,काठमाडौं,kathmandu,1,"(""कुशल खत्री"" OR ""Kushal Khatri"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
धनराज शाही,Dhanraj Shahi,काठमाडौं,kathmandu,1,"(""धनराज शाही"" OR ""Dhanraj Shahi"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
प्रकाश नायजु,Prakash Nayju,काठमाडौं,kathmandu,1,"(""प्रकाश नायजु"" OR ""Prakash Nayju"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
प्रबल  थापा क्षेत्री ,Prabal Thapa Chhetri,काठमाडौं,kathmandu,1,"(""प्रबल  थापा क्षेत्री"" OR ""Prabal Thapa Chhetri"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
मंग लाल श्रेष्‍ठ,Manglal Shrestha,काठमाडौं,kathmandu,1,"(""मंग लाल श्रेष्‍ठ"" OR ""Manglal Shrestha"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
मेनुका भण्डारी,Menuka Bhandari,काठमाडौं,kathmandu,1,"(""मेनुका भण्डारी"" OR ""Menuka Bhandari"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
मोहन राज रेग्मी,Mohan Raj Regmi,काठमाडौं,kathmandu,1,"(""मोहन राज रेग्मी"" OR ""Mohan Raj Regmi"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
रन्‍जु न्‍यौपाने,Ranju Nyaupane,काठमाडौं,kathmandu,1,"(""रन्‍जु न्‍यौपाने"" OR ""Ranju Nyaupane"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
रमिला ज्याख्व(सुवाल),Ramila Jyakhwa (Suwal),काठमाडौं,kathmandu,1,"(""रमिला ज्याख्व(सुवाल)"" OR ""Ramila Jyakhwa (Suwal)"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
रमेश प्रसाद जोशी,Ramesh Prasad Joshi,काठमाडौं,kathmandu,1,"(""रमेश प्रसाद जोशी"" OR ""Ramesh Prasad Joshi"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
रवीन्द्र मिश्र,Rabindra Mishra,काठमाडौं,kathmandu,1,"(""रवीन्द्र मिश्र"" OR ""Rabindra Mishra"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
राज कुमार बजगाई,Raj Kumar Bajgai,काठमाडौं,kathmandu,1,"(""राज कुमार बजगाई"" OR ""Raj Kumar Bajgai"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
राज कुमार लिम्‍बु,Raj Kumar Limbu,काठमाडौं,kathmandu,1,"(""राज कुमार लिम्‍बु"" OR ""Raj Kumar Limbu"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
राजु भुजेल,Raju Bhujel,काठमाडौं,kathmandu,1,"(""राजु भुजेल"" OR ""Raju Bhujel"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
शम्भु पोखरेल,Shambhu Pokharel,काठमाडौं,kathmandu,1,"(""शम्भु पोखरेल"" OR ""Shambhu Pokharel"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
शान्ती श्रेष्ठ,Shanti Shrestha,काठमाडौं,kathmandu,1,"(""शान्ती श्रेष्ठ"" OR ""Shanti Shrestha"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
संगित बम्म,Sangit Bam,काठमाडौं,kathmandu,1,"(""संगित बम्म"" OR ""Sangit Bam"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
सबिन सिग्देल,Sabin Sigdel,काठमाडौं,kathmandu,1,"(""सबिन सिग्देल"" OR ""Sabin Sigdel"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
समिर  लामा तामाङ ,Smir Lama Tamang,काठमाडौं,kathmandu,1,"(""समिर  लामा तामाङ"" OR ""Smir Lama Tamang"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
सागर जोशी,Sagar Joshi,काठमाडौं,kathmandu,1,"(""सागर जोशी"" OR ""Sagar Joshi"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
सुरेन्द्र प्रसाद ढकाल,Surendra Prasad Dhakal,काठमाडौं,kathmandu,1,"(""सुरेन्द्र प्रसाद ढकाल"" OR ""Surendra Prasad Dhakal"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
सुरेन्‍द्र पाण्‍डे,Surendra Pandey,काठमाडौं,kathmandu,1,"(""सुरेन्‍द्र पाण्‍डे"" OR ""Surendra Pandey"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
अनुप बोहरा,Anup Bohra,काठमाडौं,kathmandu,2,"(""अनुप बोहरा"" OR ""Anup Bohra"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
अर्जुन ढुंगाना,Arjun Dhungana,काठमाडौं,kathmandu,2,"(""अर्जुन ढुंगाना"" OR ""Arjun Dhungana"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
आनन्द सिंखडा,Anand Sinkhada,काठमाडौं,kathmandu,2,"(""आनन्द सिंखडा"" OR ""Anand Sinkhada"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
इरा श्रेष्‍ठ,Ira Shrestha,काठमाडौं,kathmandu,2,"(""इरा श्रेष्‍ठ"" OR ""Ira Shrestha"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
उपेन्द्र कार्की,Upendra Karki,काठमाडौं,kathmandu,2,"(""उपेन्द्र कार्की"" OR ""Upendra Karki"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
कबिर शर्मा,Kabir Sharma,काठमाडौं,kathmandu,2,"(""कबिर शर्मा"" OR ""Kabir Sharma"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
कुन्ती देवी पोखरेल(उपाध्याय),Kunti Devi Pokharel Upadhyay,काठमाडौं,kathmandu,2,"(""कुन्ती देवी पोखरेल(उपाध्याय)"" OR ""Kunti Devi Pokharel Upadhyay"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
कृष्ण बहादुर खत्री,Krishna Bahadur Khatri,काठमाडौं,kathmandu,2,"(""कृष्ण बहादुर खत्री"" OR ""Krishna Bahadur Khatri"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
टप वहादुर थापा,Top Bahadur Thapa,काठमाडौं,kathmandu,2,"(""टप वहादुर थापा"" OR ""Top Bahadur Thapa"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
तिर्थ राज पौडेल,Tirth Raj Paudel,काठमाडौं,kathmandu,2,"(""तिर्थ राज पौडेल"" OR ""Tirth Raj Paudel"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
तिलक बहादुर मगर,Tilak Bahadur Magar,काठमाडौं,kathmandu,2,"(""तिलक बहादुर मगर"" OR ""Tilak Bahadur Magar"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
त्रिलोक बहादुर चन्द,Trilok Bahadur Chand,काठमाडौं,kathmandu,2,"(""त्रिलोक बहादुर चन्द"" OR ""Trilok Bahadur Chand"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
नर्वदा कुमारी भट्टराई,Narmada Kumari Bhattarai,काठमाडौं,kathmandu,2,"(""नर्वदा कुमारी भट्टराई"" OR ""Narmada Kumari Bhattarai"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
नितेश पौडेल,Nitesh Paudel,काठमाडौं,kathmandu,2,"(""नितेश पौडेल"" OR ""Nitesh Paudel"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
पवन पोखरेल,Pawan Pokharel,काठमाडौं,kathmandu,2,"(""पवन पोखरेल"" OR ""Pawan Pokharel"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
प्रकास बुढाथोकी,Prakas Budhathoki,काठमाडौं,kathmandu,2,"(""प्रकास बुढाथोकी"" OR ""Prakas Budhathoki"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
बाल चन्द्र श्रेष्‍ठ,Bal Chandra Shrestha,काठमाडौं,kathmandu,2,"(""बाल चन्द्र श्रेष्‍ठ"" OR ""Bal Chandra Shrestha"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
बिस्वास बस्नेत,Biswas Basnet,काठमाडौं,kathmandu,2,"(""बिस्वास बस्नेत"" OR ""Biswas Basnet"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
मञ्जु लामा,Manju Lama,काठमाडौं,kathmandu,2,"(""मञ्जु लामा"" OR ""Manju Lama"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
मणिराम फुयाल,Maniram Phuyal,काठमाडौं,kathmandu,2,"(""मणिराम फुयाल"" OR ""Maniram Phuyal"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
मुकुन्द कार्की,Mukund Karki,काठमाडौं,kathmandu,2,"(""मुकुन्द कार्की"" OR ""Mukund Karki"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
राज कुमार श्रेष्‍ठ,Raj Kumar Shrestha,काठमाडौं,kathmandu,2,"(""राज कुमार श्रेष्‍ठ"" OR ""Raj Kumar Shrestha"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
रुपक बस्ताकोटी,Rupak Bastakoti,काठमाडौं,kathmandu,2,"(""रुपक बस्ताकोटी"" OR ""Rupak Bastakoti"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
रुपक सिंखडा,Rupak Sikhada,काठमाडौं,kathmandu,2,"(""रुपक सिंखडा"" OR ""Rupak Sikhada"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
विरेन्द्र कुमार साह,Virendra Kumar Sah,काठमाडौं,kathmandu,2,"(""विरेन्द्र कुमार साह"" OR ""Virendra Kumar Sah"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
शर्मिला माली,Sharmila Mali,काठमाडौं,kathmandu,2,"(""शर्मिला माली"" OR ""Sharmila Mali"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
सिता तिवारी,Sita Tiwari,काठमाडौं,kathmandu,2,"(""सिता तिवारी"" OR ""Sita Tiwari"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
सुनिल के.सी.,Sunil K.C.,काठमाडौं,kathmandu,2,"(""सुनिल के.सी."" OR ""Sunil K.C."") (""kathmandu"" OR ""constituency"") since:2025-09-05"
कुल बहादुर लामा,Kul Bahadur Lama,काठमाडौं,kathmandu,3,"(""कुल बहादुर लामा"" OR ""Kul Bahadur Lama"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
कुलमान घिसिङ्,Kulman Ghising,काठमाडौं,kathmandu,3,"(""कुलमान घिसिङ्"" OR ""Kulman Ghising"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
केशव नेपाल,Keshav Nepal,काठमाडौं,kathmandu,3,"(""केशव नेपाल"" OR ""Keshav Nepal"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
जित बहादुर तामाङ,Jit Bahadur Tamang,काठमाडौं,kathmandu,3,"(""जित बहादुर तामाङ"" OR ""Jit Bahadur Tamang"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
निरज लामा,Niraj Lama,काठमाडौं,kathmandu,3,"(""निरज लामा"" OR ""Niraj Lama"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
प्रदिप काफ्ले,Pradip Kaphle,काठमाडौं,kathmandu,3,"(""प्रदिप काफ्ले"" OR ""Pradip Kaphle"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
प्रनिल ध्वज कार्की,Pranil Dhwaj Karki,काठमाडौं,kathmandu,3,"(""प्रनिल ध्वज कार्की"" OR ""Pranil Dhwaj Karki"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
प्रेम छिरी शेर्पा,Prem Chhiri Sherpa,काठमाडौं,kathmandu,3,"(""प्रेम छिरी शेर्पा"" OR ""Prem Chhiri Sherpa"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
बाबु काजी कार्की,Babu Kaji Karki,काठमाडौं,kathmandu,3,"(""बाबु काजी कार्की"" OR ""Babu Kaji Karki"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
मदन श्रेष्ठ,Madan Shrestha,काठमाडौं,kathmandu,3,"(""मदन श्रेष्ठ"" OR ""Madan Shrestha"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
रमेश अर्याल,Ramesh Aryal,काठमाडौं,kathmandu,3,"(""रमेश अर्याल"" OR ""Ramesh Aryal"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
राजु नाथ पाण्डे,Raju Nath Pandey,काठमाडौं,kathmandu,3,"(""राजु नाथ पाण्डे"" OR ""Raju Nath Pandey"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
राम कृष्‍ण पुजारी,Ram Krishna Pujari,काठमाडौं,kathmandu,3,"(""राम कृष्‍ण पुजारी"" OR ""Ram Krishna Pujari"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
रामेश्‍वर फुयाल,Rameshwar Phuyal,काठमाडौं,kathmandu,3,"(""रामेश्‍वर फुयाल"" OR ""Rameshwar Phuyal"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
रुप सागर देवी,Rup Sagar Devi,काठमाडौं,kathmandu,3,"(""रुप सागर देवी"" OR ""Rup Sagar Devi"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
शेखर अर्याल,Shekhar Aryal,काठमाडौं,kathmandu,3,"(""शेखर अर्याल"" OR ""Shekhar Aryal"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
शेखर नाथ आचार्य,Shekhar Nath Acharya,काठमाडौं,kathmandu,3,"(""शेखर नाथ आचार्य"" OR ""Shekhar Nath Acharya"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
श्रीकृष्‍ण वराल,Shrikrishna Baral,काठमाडौं,kathmandu,3,"(""श्रीकृष्‍ण वराल"" OR ""Shrikrishna Baral"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
सज्‍जन आचार्य,Sajjan Acharya,काठमाडौं,kathmandu,3,"(""सज्‍जन आचार्य"" OR ""Sajjan Acharya"") (""kathmandu"" OR ""constituency"") since:2025-09-05"
