Candidate,EnglishName,Constituency,Author,Text
प्रकाश पाठक,Prakash Pathak,jhapa_3,Setopati,"According to RSP Jhapa Chair Prakash Pathak, two houses have already been finalized around Campus Mode in Damak–3. Pathak said they are looking for one more house"
